comment,y_true,y_pred
máy mới mua màn_hình đẹp cầm nắm tốt camera lồi chụp thấy hk dc đẹp sáng lắm ban_đêm ban_ngày rõ game chiến tay pin thấy quảng_cáo number sài bình_thường bao điện_thoại khác chi giá còn number tr ổn tiếc mua sớm quá,Negative,Positive
noi chung mọi thứ ok trong tầm giá rồichỉ number số lổi vặt fần mềm thôihàng vn còn mới mắt kinh_nghiệm bằng máy tàu lâu rồicố gắng nghe người dùng phát_triển cạnh_tranh máy tàu thôi,Positive,Positive
mk mua hàng number tuần pin ok game ổn mk nhắn_tin bàn_phím tự chỉnh chữ khiến mình nhắn_tin vội hơi khó_chịu chút cam hơi ảo chút tay nhung nc chung tâm giá ok lắm mk number sao chờ tg sử_dụng xem sao mk đánh_giá tiếp,Positive,Positive
giá_trị tốt khoản tiền bỏ cầm_chắc_tay mẫu_mã đẹp sử_dụng khá mượt,Positive,Positive
mới mua pin number hao quá nhanh đêm bay mất number trong tắt hết ứng_dụng chạy ngầm vs mạng kết_nối r dùng liên_tục chắc đc numberh thấy thua cả con oppo fnumber dùng đc hơn number năm r đẻ đêm ms hao number còn ổn máy ko nóng lắm,Negative,Negative
sài oke chức_năng két nối bluetooth đi đường móc coolpad nghe gọi thoải_mái tiện_dụng good,Positive,Positive
mình mua đc hơn number tháng đầu nhận_diện khuôn_mặt vân tay còn chậm bản update mới nhất vấn_đề đc xử_lý nhận_diện mặt tay giờ ổn còn xài êm vấn_đề mấy người kéo nhau đánh number sao hiểu xài kiểu mình thấy hoàn_toàn ổn nhé,Positive,Positive
máy tốt chơi game ok lướt web hoặc fb mượt đáng_giá tiền mua máy,Positive,Positive
máy mới mua number ngày lỗi sọc màn_hình quá tệ,Neutral,Negative
thái_độ bảo_hành nhân_viên tgdd vivo center cực_kì thiếu trách_nhiệm tình thoái_thác lỗi nhà sản_xuất,Negative,Negative
sản_phẩm quá tệ phần_mềm thi ko cập_nhật pin dc thi sac làm_sao ko lẽ cứ rút cắm vào sac lai hoài,Negative,Negative
pin dùng khá lâu máy khá mượt loa hơi nhỏ_to hơi bực em người hay sử_dụng trình ghi_âm điện_thoại ghi_âm dè âm_thanh ngắt_quãng khó_chịu,Positive,Negative
máy đẹp màn numberhz tụt pin hơi nhanh note number numberhz chắc pin trâu hơn,Neutral,Positive
đúng thể dậy người tiền_tiêu tiền game thủ máy quá đắt còn bạn thu_nhập trung_bình dám ngĩ rẻ hơn mua người tiền vertu nghe gọi họ còn mua huống_chi blackberry thương_hiệu sánh ngang tầm iphone thiết ngĩ tiền mua,Negative,Negative
thất_vọng mua hơn tháng đơ máy màn_hình nhảy lung_tung trả tgdd mất_toi triệu bạc,Negative,Negative
hàng kém chất_lượng máy mới mua đầy number tháng dùng thỉnh_thoảng đơ máy,Negative,Negative
công_nhận con pin quá tuyệt_vời máy mượt ổn_định trong tầm giá numbertr đánh_giá number sao sp,Positive,Positive
sản_phẩm dùng mới thíchnhưng hay đứng máy mặc_dù wifi number cục nhân_viên thân_thiện khách_hàng cảm_ơn điện_máy xanh 🥰,Positive,Neutral
ngon mới lấy về ság note number note number thấy cảm_giác phê gấp đôi đợi thời_gian xem thế_nào,Positive,Positive
mình mới nhận máy chiều_hôm mình hy_vọng chụp ảnh thất_vọng tràn_trề ko xứng giá tiền bỏ,Negative,Negative
mình dùng sp anumber number tháng màn_hình chia thành number phần sáng tối đi bảo_hành tl máy âm_bản chơi game bảo_hành tự đi thay màn_hình về mình đổi sp anumbers dùng dc number tháng tương_tự bên gười ta bảo_hành quá thất_vọng dòng samsung chia_tay,Negative,Negative
dùng chán ko đáng numbertrphòng kín sóng kém numberg ko chạy numbercột sóngwefekém hơn máy khacmua đt nen xem đánh_giá trướcnếu tren numberthi mua moi người ko nen muadùng ức_chế,Negative,Negative
sài ok pin chơi game nhanh hết còn đọc bao lướt face dc nguyên ngày chụp hình đẹp,Positive,Positive
chất_lượng ảnh chụp xấu mờ quá zoom gần hầu bể nét hình hết à,Negative,Negative
cảm_giác tuyệt_vời ko còn hiện_tượng hao pin ios number chơi game khỏi chê mặc_dù sx khá lâu,Positive,Positive
quá tuyệt_vời chơi liên_quân mở full cấu_hình chơi pubg giật lag tí nào chụp hình quay_phim khỏi bàn cải number sao đúng đẳng_cấp nhanh mạnh mượt hết chổ chê anh_em mua trải nghiệm nhé uổng tiền đâu công_nhận con samsung snumber mình chất thật,Positive,Positive
giá tiền thế con ngon pin tốt xem youtube facebooknumber ngày ok đợi_chờ giá tiền thế mình người việt một lần ủng_hộ hàng vn nhamình đánh_giá riêng cá_nhân mình thôi,Positive,Positive
máy ram number g dùng chất_lượng đến giá_thành hình_thức hơi thô,Positive,Negative
máy khá mượt tầm giá ok gọi videos call hình_ảnh rỏ âm_thanh khá ổn máy đẹp hợp_thời_trang nữ_tính ok,Positive,Positive
chuyển ip notenumber thật đáng đồng_tiền camera chụp hình đẹp sài cả ngày tới tối pin còn hơn number chơi game mượt number sao,Positive,Positive
hộp nguyên siêu_thanh_toán mới coi máy an_tâm về chất_lượng máy đẹp khỏi chê,Positive,Positive
đt mới mua number tháng tự_nhiên chơi game hay dùng number ứng_dụng nào nó văng crome number phút văng cay,Negative,Negative
ổn test thêm vài tuần xem sao nghe_đâu con hot quyết_định mua thử dùng,Positive,Neutral
khá thất_vọng numberp mất kết_nối wifi number lần pin tụt phanh đc cấu_hình khá ổn,Negative,Negative
k hiểu sao giá numbertrnumber trong sài chip number màn hd chụp ảnh bt chơi game lag cảm_ứng k nhạy lắm nói_chung giá numbertrnumber k xứng_đáng mua ở tgdd sài dc number tháng cảm_thấy sản_phẩm k đáng_giá numbertrnumber,Negative,Positive
mình sử_dụng cả hai loại live livenumber dùng ok live number chụp ảnh đêm cực đeppin châu,Positive,Positive
numbertrnumber cấu_hình ngoại_hình ko chê đâu đượcmay nóng ngày đầu thôiqua ngày chơi ko thấy nóng nữacamera chụp đẹp,Positive,Positive
tôi thường đứng máy nhận phản_hồi ứng_dụng messenger facebook lần chụp hình trong ứng_dụng messenger,Negative,Negative
nói_chung giống điện_thoại pin trâu mồm to number mắt cú_mèo nói_chung hài_lòng dùng number ngày mua hãy kiểm_tra kỹ tránh đổi,Positive,Positive
máy hoạt_động chậm rùa cảm_ứng tốt một_vài tuần bắt_đầu lag đứng máy luôn ức_chế bơm mình ko mua,Negative,Negative
ngày bực máy đủ loại lỗi xạc pin mang đi sửa giờ xạc nhanh muốn đập,Negative,Negative
cả tuyệt_vời ngoại_hình đẹp cam tốt pin khoẻ tiếc dung_lượng bộ_nhớ hơi ít ko hỗ_trợ thẻ_nhớ ngoài ủng_hộ hàng vn,Positive,Positive
sử_dụng number tháng mình nhận thấy máy màn_hình đẹp pin ổn hiệu_năng chơi game khá camera ổn sạc nhanh wiffi mạnh nói_chung tạm ổn trong tầm giá,Positive,Positive
sản_phẩm tốt quá thế_giới di_động ơi đẹp sang_trọng quan_trọng hơn hết sản_phẩm trái táo khuyết,Positive,Positive
em mới mua number tuầnpin oknhưng chơi game liên_quân giật lag thấy tướng trong gameđiểm trừ cao dòng,Neutral,Negative
máy cầm_chắc_tay game mướt_cam ổn chơi game nặng nóng máy game nhẹ ko sao nhân_viên dễ_thương giống tui,Positive,Positive
máy tàu lau quảng_cáo liên_tục cảm_ứng nhạy tgdd hỏi đổi thừa kh đổi máy khác bực hết_sức,Negative,Negative
máy mới mua o tgdd về dùnghết pin sạc number lần number tiếng ko ạ,Negative,Negative
mình mua gần number thág ui nói_chung tốt về tầm giá pin trâu máy tạm ổn chơi đc dòng game mn yên_tâm sử_dụng nha tầm giá ok lm uu,Positive,Positive
ko thể lưu_danh_bạ mới sim mở danh_bạ ko hiển_thị dbạ simnếu đc xin nhờ ktv hướng_dẫn tks,Negative,Negative
sản_phẩm tốtgame bubg chỉnh cấu_hình cao hơi lag xíuvề cấu_hình thấp mượt ngon mượt màliên quân mobile cấu_hình cực cao đáp_ứng tuyệtđa nhiệm tốc_độ xử_lý nhah ko văg hay đơ máy tyệt,Positive,Negative
number tuần sử_dụng mình thấy pin sạc khá nhanh màn_hình nhạy_cảm_ứng lắm game k thoát chơi nhân_viên bên qcôi quỳnh phụ thái_bình nhiệt_tình,Positive,Positive
máy nhìn ngoài đẹp pin lâu chụp hình giá ok mua tgdd cầu kè trà vinh mọi người chu_đáo tận_tình mình thích khuyên mọi người mua bản number ngon nhất,Positive,Positive
number sao luôn pin cực trâu giá rẻ mới mua chơi pubg liên_quân liên_tục number tiếng còn number cực mượt lag giật quá ngon mấy dòng khác chơi vài ván đi sạt,Positive,Positive
máy sạc number báo quá nóng ngừng sạc gần sạc đến number ghi sạc đầy dùng thỉnh_thoảng lag out khỏi ứng_dụng mình khá thất_vọng về sản_phẩm mong hỗ_trợ thegioididong,Negative,Negative
dùng ok khuyết_điểm dễ trầy_xước nhất cạnh viền cụm camera,Neutral,Neutral
em hỏi sản_phẩm dấu_chấm thông_báo đt ạ sản_phẩm xài mượt ổn ngoại_trừ phần loa k hay lớn lắm chụp ảnh tạm đc phóng to ảnh k rõ nét bù chơi game hay sử_dụng ứng_dụng nặng cực_kì mượt,Negative,Positive
đt chụp hình đẹp tuy_nhiên hơi lag chơi game nặng khá mượt sp hình_dáng đẹp_mắt,Positive,Positive
quá ngonpin trâusạc numberh đầy rồiliên quân bật full tất_cả mượttừ cập_nhật bản miui mới chơi game k còn nóng nữacamera ổn,Positive,Neutral
mới sử_dụng đc number ngày máy đẹp chụp ảnh đẹp tội máy thi_thoảng game hoặc ứng_dụng hơi đơ dù mình chơi game phổ_thông chơi game đồ_họa nv tgdd nhiệt_tình,Positive,Positive
bắt wifi còn quá yếu dù nâng_cấp phiên_bản mới còn yếumong sớm khắc_phục,Negative,Negative
máy mình sử_dụng gần number năm chạy mượt thiết_kế đẹp pin xài ok ios ngon nhất khác xa android sản_phẩm iphone number plus numbergb lướt game mạnh lách mạng nhanh cấu_hình mạnh chạy ổn_định,Positive,Positive
giờ sử_dụng ip bao_giờ giờ đổi sang ip number quyết_định đúng chụp hình hiệu_năng sang_trọng cầm tay cảm_giác thích pin hơi kém chủ_yếu xem phim online zalo facebook nhân_viên nhiệt_tình vui_vẻ,Positive,Positive
sản phẩn chất_lượng tốt tuy_nhiên pin sạc cảm_giác hơi lâu một_chút còn mọi thứ ổn,Neutral,Neutral
mua máy hồi mắt xài lâu_lâu đứng máy lỗi number số ứng_dụng messenger hơi thất_vọng về sản_phẩm,Negative,Negative
mình sử_dụng note numbers vài ngày quyết_định thêm numberk lấy note number pro note number pro thấy đáng tiền hơn note numbers note number pro cải hiện sạc nhanh numberw camera numbermp thấy ổn_áp cải hiện motor rung mấy dòng cao_cấp luôn nfc note numbers mình thích màu xanh lá note number pro xanh lá đặc_biệt bắt wifi numberghz quá ngon sóng numberg căng đét k yếu cả còn độ bền mình đánh_giá hihi,Positive,Positive
sử_dụng e cảm_thấy máy dùng ổn chơi game mượt max setting ngon pin trâu sạc nhanh,Positive,Positive
sản_phẩm ok chất_lượng sài im ru đâu giống mấy bạn đánh_giá đâu mình thấy sài tốt lắm nay dc tuần rẻ đẹp samsung mình thích,Positive,Positive
mình mua máy ngày number ở cửa_hàng tddđ nguyễn bỉnh khiêm xài ổn chê chỗ nào tới ngày number máy cảm_ứng lỗi nhận_diện khuôn_mặt nhận_diện vâ tay kém cảm_ứng lỗi tệ bì nó chập_chờn hoài_cảm_giác màn_hình hư mong cty xem_xét sản_phẩm mình hài_lòng chút nào đối vs sản_phẩm mới tính mình xài đến number tuần,Negative,Negative
suy_nghĩ quyết_định lấy em nó k thất_vọng,Positive,Negative
hàng chất_lượng sai ok thế_giới đi đông number sao mình mua hơn number tháng thấy tuyệt_vời thanks nhà bạn_hàng số number viêt năm,Positive,Positive
máy chậm dùng hay đơ ko bằng mấy con number numbertr máy chậm dùng hay đơ ko bằng mấy con number numbertr,Negative,Negative
tốt pin dỡ thua dòng máy khác sạc đầy number buổi sáng xài hết vài numberh chiều còn loại máy khác number ngày mới hết pin còn khác tạm ổn,Negative,Positive
sản_phẩm đẹp tốt tuy phân_vân giữa oppo vs samsung thấy đt anumber xài tốt điểm yếu ko phù_hợp mục_đích chơi game lag ko phù_hợp chụp ảnh camera hơi mờ,Neutral,Positive
number tháng sử_dụng điện_thoại mình thấy điện_thoại tốt trong tầm giá lướt mượt mở numberg chơi game liên_quân pubg free fire bao cả ngày mình chơi game test sạc pin cực_kì nhanh loa nghe phê pha lớn chụp hình ban_đêm bao đẹp chụp ban_ngày đẹp bằng tuyệt nhất ở màn_hình to mất hình camera giọt nước cảm_biến vân tay nhạy tóm mình điện_thoại tốt trong tầm giá,Positive,Positive
pin trâu thao_tác mượt chơi game đc đôi đơ camera ổn bắt wifi yếu nói tóm máy ổn trong tầm giá,Positive,Positive
tất_cả ok tốt nhug sóng_sánh k dc okbắt wifi numberg yêu chơi game hay bí_mật kết nói tôi kết nói dc thưa rmặc dù sát bên cực wifim chơi game hago thời k chơi game nặng,Negative,Positive
sài dc number tháng màn_hình chớp nháng liên lục tự mở tự tắt number ngày làm number giây nói_chung quá tệ samsung bây_giờ ko còn xem,Negative,Negative
lỗi camera lỗi vân tay một sản_phẩm chạy xu_hướng k hoàn_hảo đính_chính,Negative,Negative
máy lượt wed đơ giật kính khủng mượtpin cầmphải sắc hoàiđợi mấy khác lo khá nhịunói chung quả_thật vòng,Negative,Positive
máy mượt sao chơi game mobi lengends lạng quá camera nét pin xài tốt,Positive,Positive
mới mua mấy ngày numbertrnumber giờ còn numbertrnumber sad quá pin trâu chiến game tốt tầm giá đối_thủ,Positive,Positive
ynumber đuoc android number sao mới cập_nhật phiên_bản number nó háo pin lôi quả khôi_phục đất gốc number lần kg khắc_phục phiên_bản mới nhất mấy phiên_bản nào phiên_bản number phiên_bản mới nhất hay kg,Negative,Neutral
